Pattern_name,total_count,ben_counts,mal_counts,ben_percent,mal_percent,percent_diff_ben,percent_diff_mal
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'),312,51,261,0.75,0.815625,0,0.065625
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'),316,49,267,0.720588235,0.834375,0,0.113786765
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),313,49,264,0.720588235,0.825,0,0.104411765
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'),319,50,269,0.735294118,0.840625,0,0.105330882
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'),320,50,270,0.735294118,0.84375,0,0.108455882
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),318,54,264,0.794117647,0.825,0,0.030882353
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'),321,54,267,0.794117647,0.834375,0,0.040257353
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'; 'RegQueryValueExW'),321,52,269,0.764705882,0.840625,0,0.075919118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExW'),315,50,265,0.735294118,0.828125,0,0.092830882
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExA'),320,54,266,0.794117647,0.83125,0,0.037132353
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'; 'RegCloseKey'),325,55,270,0.808823529,0.84375,0,0.034926471
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'; 'LoadLibraryA'),312,52,260,0.764705882,0.8125,0,0.047794118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'),331,56,275,0.823529412,0.859375,0,0.035845588
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'LoadLibraryA'; 'RegCloseKey'),313,52,261,0.764705882,0.815625,0,0.050919118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'; 'LoadLibraryA'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'),334,56,278,0.823529412,0.86875,0,0.045220588
('RegQueryValueExW'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegCloseKey'; 'RegCloseKey'),312,52,260,0.764705882,0.8125,0,0.047794118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegCloseKey'),313,52,261,0.764705882,0.815625,0,0.050919118
('RegQueryValueExW'; 'RegOpenKeyExW'; 'LoadLibraryA'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegOpenKeyExW'),334,56,278,0.823529412,0.86875,0,0.045220588
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegQueryValueExW'),314,52,262,0.764705882,0.81875,0,0.054044118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegCloseKey'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegQueryValueExW'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegCloseKey'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'),320,52,268,0.764705882,0.8375,0,0.072794118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'),320,52,268,0.764705882,0.8375,0,0.072794118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegQueryValueExW'),312,51,261,0.75,0.815625,0,0.065625
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegCloseKey'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegCloseKey'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),311,54,257,0.794117647,0.803125,0,0.009007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegCloseKey'),312,54,258,0.794117647,0.80625,0,0.012132353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),312,54,258,0.794117647,0.80625,0,0.012132353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'),315,51,264,0.75,0.825,0,0.075
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'),312,54,258,0.794117647,0.80625,0,0.012132353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),320,54,266,0.794117647,0.83125,0,0.037132353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),317,54,263,0.794117647,0.821875,0,0.027757353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),322,54,268,0.794117647,0.8375,0,0.043382353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'),322,54,268,0.794117647,0.8375,0,0.043382353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),318,54,264,0.794117647,0.825,0,0.030882353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),327,54,273,0.794117647,0.853125,0,0.059007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'),314,52,262,0.764705882,0.81875,0,0.054044118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'),319,52,267,0.764705882,0.834375,0,0.069669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),319,52,267,0.764705882,0.834375,0,0.069669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'),318,54,264,0.794117647,0.825,0,0.030882353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),321,54,267,0.794117647,0.834375,0,0.040257353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'),321,54,267,0.794117647,0.834375,0,0.040257353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'),326,54,272,0.794117647,0.85,0,0.055882353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegQueryValueExW'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExA'),320,54,266,0.794117647,0.83125,0,0.037132353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegCloseKey'),324,54,270,0.794117647,0.84375,0,0.049632353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),327,54,273,0.794117647,0.853125,0,0.059007353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'),333,54,279,0.794117647,0.871875,0,0.077757353
('RegQueryValueExW'; 'RegOpenKeyExA'; 'LoadLibraryA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegOpenKeyExA'),335,54,281,0.794117647,0.878125,0,0.084007353
('RegQueryValueExW'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegCloseKey'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegOpenKeyExA'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'; 'RegOpenKeyExA'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'; 'RegCloseKey'; 'RegCloseKey'),311,53,258,0.779411765,0.80625,0,0.026838235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'; 'RegCloseKey'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'),315,53,262,0.779411765,0.81875,0,0.039338235
('RegQueryValueExW'; 'RegEnumValueW'),315,53,262,0.779411765,0.81875,0,0.039338235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegQueryValueExW'),338,54,284,0.794117647,0.8875,0,0.093382353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegOpenKeyExW'),323,55,268,0.808823529,0.8375,0,0.028676471
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegOpenKeyExA'),324,54,270,0.794117647,0.84375,0,0.049632353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegEnumValueW'),311,53,258,0.779411765,0.80625,0,0.026838235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegCloseKey'),342,56,286,0.823529412,0.89375,0,0.070220588
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'LoadLibraryA'),319,52,267,0.764705882,0.834375,0,0.069669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'),342,56,286,0.823529412,0.89375,0,0.070220588
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'; 'RegQueryValueExW'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),315,51,264,0.75,0.825,0,0.075
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),318,54,264,0.794117647,0.825,0,0.030882353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'; 'RegEnumValueW'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'; 'RegCloseKey'),325,55,270,0.808823529,0.84375,0,0.034926471
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'),325,55,270,0.808823529,0.84375,0,0.034926471
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),311,54,257,0.794117647,0.803125,0,0.009007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'; 'RegCloseKey'),324,54,270,0.794117647,0.84375,0,0.049632353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'),326,54,272,0.794117647,0.85,0,0.055882353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegEnumValueW'; 'RegCloseKey'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegEnumValueW'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'),342,56,286,0.823529412,0.89375,0,0.070220588
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'),325,55,270,0.808823529,0.84375,0,0.034926471
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'),326,54,272,0.794117647,0.85,0,0.055882353
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegEnumValueW'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegCloseKey'),344,56,288,0.823529412,0.9,0,0.076470588
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'; 'LoadLibraryA'),325,52,273,0.764705882,0.853125,0,0.088419118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'),346,56,290,0.823529412,0.90625,0,0.082720588
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'LoadLibraryA'; 'RegQueryValueExW'),311,51,260,0.75,0.8125,0,0.0625
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'LoadLibraryA'; 'RegOpenKeyExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'LoadLibraryA'; 'RegCloseKey'),314,52,262,0.764705882,0.81875,0,0.054044118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'; 'LoadLibraryA'),325,52,273,0.764705882,0.853125,0,0.088419118
('RegQueryValueExW'; 'RegCloseKey'; 'RegQueryValueExW'),346,56,290,0.823529412,0.90625,0,0.082720588
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegQueryValueExW'),322,53,269,0.779411765,0.840625,0,0.061213235
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegOpenKeyExW'),315,49,266,0.720588235,0.83125,0,0.110661765
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegOpenKeyExA'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegCloseKey'),328,54,274,0.794117647,0.85625,0,0.062132353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'LoadLibraryA'),314,50,264,0.735294118,0.825,0,0.089705882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'),328,54,274,0.794117647,0.85625,0,0.062132353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegQueryValueExW'),317,50,267,0.735294118,0.834375,0,0.099080882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),313,49,264,0.720588235,0.825,0,0.104411765
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegCloseKey'),320,51,269,0.75,0.840625,0,0.090625
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),321,51,270,0.75,0.84375,0,0.09375
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'),313,51,262,0.75,0.81875,0,0.06875
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),318,54,264,0.794117647,0.825,0,0.030882353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegCloseKey'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),325,54,271,0.794117647,0.846875,0,0.052757353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegEnumValueW'; 'RegOpenKeyExA'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegEnumValueW'; 'RegCloseKey'),315,53,262,0.779411765,0.81875,0,0.039338235
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegEnumValueW'),315,53,262,0.779411765,0.81875,0,0.039338235
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'),320,50,270,0.735294118,0.84375,0,0.108455882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'),331,56,275,0.823529412,0.859375,0,0.035845588
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'; 'LoadLibraryA'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'),334,56,278,0.823529412,0.86875,0,0.045220588
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegCloseKey'),313,52,261,0.764705882,0.815625,0,0.050919118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'; 'LoadLibraryA'),317,52,265,0.764705882,0.828125,0,0.063419118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExW'),334,56,278,0.823529412,0.86875,0,0.045220588
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegQueryValueExW'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'),320,52,268,0.764705882,0.8375,0,0.072794118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'),320,52,268,0.764705882,0.8375,0,0.072794118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'),316,52,264,0.764705882,0.825,0,0.060294118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),312,54,258,0.794117647,0.80625,0,0.012132353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),320,54,266,0.794117647,0.83125,0,0.037132353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),322,54,268,0.794117647,0.8375,0,0.043382353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),327,54,273,0.794117647,0.853125,0,0.059007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),319,52,267,0.764705882,0.834375,0,0.069669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'),326,54,272,0.794117647,0.85,0,0.055882353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),327,54,273,0.794117647,0.853125,0,0.059007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'),333,54,279,0.794117647,0.871875,0,0.077757353
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'; 'LoadLibraryA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegQueryValueExW'; 'RegCloseKey'; 'RegOpenKeyExA'),335,54,281,0.794117647,0.878125,0,0.084007353
('RegQueryValueExW'; 'RegCloseKey'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegCloseKey'),312,53,259,0.779411765,0.809375,0,0.029963235
('RegQueryValueExW'; 'RegCloseKey'; 'RegEnumValueW'; 'RegOpenKeyExA'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegCloseKey'; 'RegEnumValueW'; 'RegCloseKey'; 'RegOpenKeyExA'),313,53,260,0.779411765,0.8125,0,0.033088235
('RegQueryValueExW'; 'RegCloseKey'; 'RegEnumValueW'; 'RegCloseKey'; 'RegCloseKey'),313,53,260,0.779411765,0.8125,0,0.033088235
